"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log10_padj_riborna_flat","tx_class_IAAvsDMSO"
"ENSG00000007866.21",79.5780567414122,0.0343125105503099,0.999930075229515,"TEAD3","all genes",136.318702936005,-0.0223083121064318,0.99992116680452,39.8158710221909,0.0075133944515292,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000007923.16",292.596441921267,0.235432881977176,0.999930075229515,"DNAJC11","all genes",921.582256326296,-0.231093145503855,0.99992116680452,92.8432419371699,-0.00544109326755633,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000007968.7",58.2596833003862,-0.0579549731270528,0.999930075229515,"E2F2","all genes",107.583430201959,-0.316605372927734,0.99992116680452,28.1451187529833,-0.342327254197219,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008018.9",1094.07145354845,0.016908249365795,0.999930075229515,"PSMB1","all genes",2220.29452594601,-0.0185317645303862,0.99992116680452,503.252546805654,0.00068589701964359,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008083.14",154.014683082981,0.0322398625503501,0.999930075229515,"JARID2","all genes",451.643961400235,0.0110476262549622,0.99992116680452,53.1116281536413,0.0531045191622246,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008130.15",111.241953157813,0.0294076375080531,0.999930075229515,"NADK","all genes",438.331286826314,0.0109327141970992,0.99992116680452,24.0897792323158,0.0108035015016718,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008282.8",386.888514121645,0.0884966620622793,0.999930075229515,"SYPL1","all genes",411.430106857976,0.012123095676617,0.99992116680452,225.565181067911,0.0998713826337152,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008283.16",191.595251119755,0.0609621180971197,0.999930075229515,"CYB561","all genes",397.35752550819,-0.0122934214533651,0.99992116680452,87.0333778314625,0.052556590980807,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008294.21",676.670242475806,0.177974097870144,0.999930075229515,"SPAG9","all genes",2734.56795962586,-0.11407057260005,0.99992116680452,137.834589556954,0.0608184547975622,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008324.11",58.3624388328421,0.17280575485523,0.999930075229515,"SS18L2","all genes",94.3822254160901,-0.423303663466133,0.99992116680452,29.9126113791714,-0.251942225468429,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008394.13",170.959266266361,0.0581379818149861,0.999930075229515,"MGST1","all genes",233.510264376113,-0.092155573952481,0.99992116680452,93.0948066519317,-0.0386722458376259,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008405.12",147.207141885946,0.435800602376498,0.999930075229515,"CRY1","all genes",668.383823027925,-0.0498180180613728,0.99992116680452,20.6225569353743,0.377189670691763,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008441.16",96.8953390365965,-0.0277538900023963,0.999930075229515,"NFIX","all genes",147.186024040597,-0.0277381978824918,0.99992116680452,50.8588323653217,-0.048872099358188,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008517.16",120.418760641238,-0.522724916881029,0.999930075229515,"IL32","all genes",185.145593053149,0.123281750986596,0.99992116680452,62.9451762363379,-0.397527759722817,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008838.20",305.389295501974,-0.0763677596612017,0.999930075229515,"MED24","all genes",814.695332088361,-0.085655620471001,0.99992116680452,115.641685103342,-0.168638282230083,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008869.12",146.240069488476,-0.184413032838162,0.999930075229515,"HEATR5B","all genes",551.485165888274,0.0279926492263699,0.99992116680452,34.810073263338,-0.123551967982022,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008952.17",268.295902047959,-0.209075957591426,0.999930075229515,"SEC62","all genes",628.3874182588,0.0810951381940617,0.99992116680452,112.747872080503,-0.12928720109516,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000008988.9",1852.71345706515,-0.0337087609343638,0.999930075229515,"RPS20","all genes",8476.30339922511,0.055641320765861,0.99992116680452,251.300527051855,0.022492414751943,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000009307.16",1460.57445819213,-0.166009230362404,0.999930075229515,"CSDE1","all genes",5875.08449298633,0.0298328239679566,0.99992116680452,301.007801388013,-0.133590311652041,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000009335.18",484.733260617459,-0.180198903457294,0.999930075229515,"UBE3C","all genes",2054.20799631391,0.00722782247775857,0.99992116680452,86.5842121200918,-0.176387989210211,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_down"
"ENSG00000009413.16",253.20699372479,0.146066617536638,0.999930075229515,"REV3L","all genes",1269.18090970415,-0.105753776449619,0.99992116680452,20.2401969617531,0.0612352682120329,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000009844.16",313.389969357511,0.000878165202959679,0.999930075229515,"VTA1","all genes",771.668659221797,-0.157099088948189,0.99992116680452,126.858373372957,-0.150891491409392,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000009950.16",54.5661564625151,0.694751532024868,0.999930075229515,"MLXIPL","all genes",67.4974172286838,-0.0234252837336921,0.99992116680452,30.5969381531592,0.689800849332321,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000009954.11",990.349730926842,-0.00495369468375175,0.999930075229515,"BAZ1B","all genes",3238.68879240922,-0.013209428237904,0.99992116680452,299.013169988394,-0.0168552972493202,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000010017.13",218.184056496866,0.29909905061708,0.999930075229515,"RANBP9","all genes",787.431652944576,-0.0994110185642616,0.99992116680452,56.4500217488809,0.200151351148242,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000010072.16",81.3421025992609,0.226995594832244,0.999930075229515,"SPRTN","all genes",247.166948060032,0.0838890878242797,0.99992116680452,26.9522729686599,0.328421193543948,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000010165.20",114.913187354497,-0.434855471299104,0.999930075229515,"EEF1AKNMT","all genes",259.251427545808,0.0959671477167611,0.99992116680452,49.5465075080635,-0.341784104242034,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000010219.13",84.2946092721565,-0.118783721929715,0.999930075229515,"DYRK4","all genes",244.821952635599,-0.0392424137382751,0.99992116680452,29.3767511094914,-0.160181480812852,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000010244.18",649.885675923184,0.06470126881914,0.999930075229515,"ZNF207","all genes",1701.63836459081,0.00793870083488591,0.99992116680452,250.177181012615,0.0740489366175498,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000010256.11",1021.95040510131,0.0908687167778276,0.999930075229515,"UQCRC1","all genes",2268.31362674115,-0.0135259185178205,0.99992116680452,445.28717579777,0.0784765188165632,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000010278.14",911.168822041292,0.0498485687499871,0.999930075229515,"CD9","all genes",1009.45209157041,0.039574986590314,0.99992116680452,526.073779236569,0.0914880810267427,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"RNA_down"
"ENSG00000010292.13",1030.32757929916,-0.0446366090969978,0.999930075229515,"NCAPD2","all genes",1888.62143180665,0.0128752800664209,0.99992116680452,499.709344721166,-0.0306403096649358,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000010322.16",188.738465907702,0.168165317845714,0.999930075229515,"NISCH","all genes",590.079858665441,-0.127367911495656,0.99992116680452,60.4354151043218,0.0546514302682246,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000010818.10",290.222949790612,0.169048619088422,0.999930075229515,"HIVEP2","all genes",1334.71139638254,-0.213991847574926,0.99992116680452,38.4951232007766,-0.0326111810919244,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011007.12",243.53191197125,0.10676420717513,0.999930075229515,"ELOA","all genes",996.313762374879,-0.0767933875487433,0.99992116680452,48.0495048094351,0.023048483369741,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011009.11",126.703053674199,0.399447328897807,0.999930075229515,"LYPLA2","all genes",303.38755734877,0.0521015833670923,0.99992116680452,52.3789785650716,0.4650456812216,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011028.14",147.997020715175,0.00198263259532086,0.999930075229515,"MRC2","all genes",376.078901449515,0.0797927762532734,0.99992116680452,58.4186991004715,0.089196961774625,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011052.21",3571.54022537716,-0.0381535167210452,0.999930075229515,"NME1-NME2","all genes",8154.91669208049,0.0230734970136526,0.99992116680452,1527.21062292684,-0.0148992748345047,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011132.12",81.4199249596161,0.655211229566849,0.999930075229515,"APBA3","all genes",239.268154938473,-0.231011779431368,0.99992116680452,28.0233124964356,0.416973556941102,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011143.17",109.947969048352,-0.293571015510855,0.999930075229515,"MKS1","all genes",282.39881529427,0.213472484445006,0.99992116680452,43.0298793269781,-0.0810606432773478,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011198.10",83.9610620347517,0.235852545912081,0.999930075229515,"ABHD5","all genes",300.595709595191,-0.151687667106917,0.99992116680452,22.0366770193142,0.0635422405359271,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011243.18",389.074058557933,-0.210589253363498,0.999930075229515,"AKAP8L","all genes",1128.39172832809,0.00283888617778827,0.99992116680452,135.785318278455,-0.195561964514041,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011258.16",81.2056578344688,0.633106228180975,0.999930075229515,"MBTD1","all genes",285.257722404831,-0.0645493150841082,0.99992116680452,22.0089941243958,0.558823771694142,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011260.14",453.402843594655,0.0484284546158436,0.999930075229515,"UTP18","all genes",1283.91786066916,-0.0924894445679704,0.99992116680452,162.239556187958,-0.0508440866021208,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011275.18",237.758133229045,-0.0359466756449926,0.999930075229515,"RNF216","all genes",763.245763631573,-0.12519079628825,0.99992116680452,73.5939369829644,-0.15218174313083,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011295.16",298.685046238219,0.124402174195027,0.999930075229515,"TTC19","all genes",776.812836645621,0.0133428475745289,0.99992116680452,115.629815466604,0.148645119316353,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011304.20",1586.25442755131,0.0906619157672184,0.999930075229515,"PTBP1","all genes",1725.34751382053,-0.00541501686947707,0.99992116680452,919.923080407176,0.0870007465076607,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011376.12",115.631406610106,-0.00223588479246245,0.999930075229515,"LARS2","all genes",378.894812842688,-0.132685948953506,0.99992116680452,34.8096984968586,-0.128856856343281,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011405.13",292.190184599576,0.0592882482057476,0.999930075229515,"PIK3C2A","all genes",1181.00378807034,-0.0723783220306093,0.99992116680452,59.500276267358,-0.0284527304959693,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011422.12",271.356422457393,-0.0256810861903441,0.999930075229515,"PLAUR","all genes",428.512056136763,0.0505143519205902,0.99992116680452,140.397339751239,0.0248007187077558,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011426.11",704.612160738957,-0.146918642350361,0.999930075229515,"ANLN","all genes",2039.2930719296,-0.0073846540968322,0.99992116680452,246.475832914482,-0.153470496618161,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011451.20",100.299401590379,-0.175386682649518,0.999930075229515,"WIZ","all genes",249.229357188568,-0.117420946808635,0.99992116680452,40.3181808312365,-0.306303779210122,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011454.17",112.560658656861,-0.0561001027425288,0.999930075229515,"RABGAP1","all genes",402.733504754771,0.0917440759146688,0.99992116680452,29.5688002674671,0.0463391564488456,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011478.12",42.890343258487,0.257300558531423,0.999930075229515,"QPCTL","all genes",82.6493127125403,-0.0931860867675708,0.99992116680452,20.2893425021771,0.15550559170671,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011485.15",364.627015284113,-0.0879150216610254,0.999930075229515,"PPP5C","all genes",760.552297563794,0.00534529081971552,0.99992116680452,165.101872819576,-0.0819694920034615,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000011566.15",138.618723269245,-0.0715041753775068,0.999930075229515,"MAP4K3","all genes",529.98868953091,-0.118603318551906,0.99992116680452,32.0922615488537,-0.209555757218568,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000012048.23",147.296425147212,-0.0630804080840094,0.999930075229515,"BRCA1","all genes",570.961783164816,0.116951631401963,0.99992116680452,33.1010899598278,0.0484368367780313,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000012061.15",160.039433133634,-0.0272765504434879,0.999930075229515,"ERCC1","all genes",529.007142437278,0.0727507363148822,0.99992116680452,47.5846960270012,0.0581122149139116,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000012171.20",62.4019384124082,0.0310946664899381,0.999930075229515,"SEMA3B","all genes",134.628740815245,-0.124021344101089,0.99992116680452,27.6970008769177,-0.10251420244535,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000012174.12",53.2501084645357,-0.328289770328613,0.999930075229515,"MBTPS2","all genes",77.8220594680241,-0.107355230182566,0.99992116680452,28.351152209189,-0.425317866591842,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
