"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log2FCTE"
"ENSG00000278828.1",6026.89171461229,0.860698304346476,0.00212156885960729,"H3C10","all genes",1130.56685286028,-0.150568258211802,0.565909006151731,4465.53897039023,0.707230816466079,0.000157869700571649,"TE_up",-2.67334286780397,NA,NA,0,0.857799074677881
"ENSG00000070610.14",1288.41057056439,-0.792192826392185,0.00218492060908587,"GBA2","all genes",5387.60635438153,-0.00322702825330365,0.990049428815848,201.173107699104,-0.799421123899666,0.0332219251703611,"TE_down",-2.66056433885938,NA,NA,NA,-0.796194095646362
"ENSG00000108100.18",1756.43866857235,-0.732478246431451,0.00270567325096714,"CCNY","all genes",7003.60885969359,0.424073078326749,4.16131590859677e-06,323.331972681617,-0.313098981468308,0.562948124386692,"TE_down",-2.56772465188849,NA,NA,NA,-0.737172059795057
"ENSG00000099904.15",1217.84219549993,-1.10270530671078,0.00293097020909574,"ZDHHC8","all genes",5459.87823534572,0.148502476852776,0.504171927891174,136.327082610961,-0.960706998838128,0.0291628475580036,"TE_down",-2.53298859578575,NA,NA,NA,-1.1092094756909
"ENSG00000182240.16",1617.29272332798,-0.635333191056996,0.00293097020909574,"BACE2","all genes",5597.57897728987,0.125048922325528,0.355641668432872,423.494302355478,-0.514522184730034,0.116677477909614,"TE_down",-2.53298859578575,NA,NA,NA,-0.639571107055562
"ENSG00000186480.13",8691.21060561264,-0.628803116715535,0.00293097020909574,"INSIG1","all genes",31933.8205034936,0.451450992953121,4.0812234089467e-08,1999.32183137257,-0.180290231976746,0.672978130694819,"TE_down",-2.53298859578575,NA,NA,NA,-0.631741224929868
"ENSG00000198792.13",1519.92411471421,-0.689694678001761,0.00293097020909574,"TMEM184B","all genes",6170.35876639996,0.130827763313472,0.305554737221264,264.365331334445,-0.564545937589891,0.163954178323779,"TE_down",-2.53298859578575,NA,NA,NA,-0.695373700903364
"ENSG00000253250.3",918.408892285626,-0.715641505353442,0.00293097020909574,"C8orf88","all genes",2049.00229060842,0.146748782609758,0.372858517278618,406.296822672683,-0.571334101622608,0.0618455950974589,"TE_down",-2.53298859578575,NA,NA,NA,-0.718082884232366
"ENSG00000181904.9",2410.88248705892,-0.65351885794236,0.00306739330628233,"C5orf24","all genes",7981.47254818599,-0.212715069628045,0.0645715191958978,685.363496162416,-0.869134784503066,3.25661338399832e-05,"TE_down",-2.5132305344848,NA,NA,NA,-0.656419714875021
"ENSG00000138434.17",1313.08872659555,-0.939206878037362,0.00355298957501391,"ITPRID2","all genes",5058.08703382587,-0.395271158118183,3.97724802492853e-05,269.250498926632,-1.33454120565196,1.08052677794279e-05,"TE_down",-2.44940606679172,NA,NA,NA,-0.939270047533774
"ENSG00000126351.12",1379.5142467821,-0.734606986160598,0.00364245795040763,"THRA","all genes",5543.36169562888,0.362652143345517,0.000186918683461754,247.758085499664,-0.377358671676176,0.490413124399715,"TE_down",-2.43860545315065,NA,NA,NA,-0.740010815021694
"ENSG00000152990.14",1220.03504515933,-0.655957102468779,0.00366175611451528,"ADGRA3","all genes",4408.58492849957,0.110496394908439,0.45629506552841,292.093729769299,-0.548873150532896,0.141664872080747,"TE_down",-2.43631058456939,NA,NA,NA,-0.659369545441335
"ENSG00000184226.15",1042.81972338254,0.71008743139043,0.00366175611451528,"PCDH9","all genes",2600.8991679273,-0.198531223190768,0.138277767019997,420.17146182066,0.5088516412053,0.128468231965155,"TE_up",-2.43631058456939,NA,NA,0,0.707382864396069
"ENSG00000197969.14",4779.92498632502,0.624543293722843,0.00366175611451528,"VPS13A","all genes",7574.404109924,-0.280618451906813,0.0120197594800731,2563.8065365622,0.341397376178565,0.162779052351301,"TE_up",-2.43631058456939,NA,NA,0,0.622015828085378
"ENSG00000154305.18",6921.74569641699,0.54142299507161,0.00377078721702669,"MIA3","all genes",6208.53422194134,-0.196291700645128,0.0751013979942626,4409.84443523223,0.341901244467151,0.137355948756068,"TE_up",-2.42356797384695,NA,NA,0,0.538192945112279
"ENSG00000116670.15",2526.83196586786,-0.561379955547918,0.00377680091726571,"MAD2L2","all genes",8229.19730329327,-0.245376655498839,0.0181005797616533,738.9342338384,-0.810461631143366,0.000101341957620835,"TE_down",-2.42287590710037,NA,NA,NA,-0.565084975644526
"ENSG00000155313.15",862.274163624919,-0.713663318247159,0.00388388897717194,"USP25","all genes",1963.69847536631,0.479710956619529,7.20373937360665e-05,375.253989904287,-0.237244447481918,0.665003042359964,"TE_down",-2.41073319310253,NA,NA,NA,-0.716955404101447
"ENSG00000213341.11",2183.90299611449,-0.79332944787208,0.00388388897717194,"CHUK","all genes",6966.37061261193,0.394299256323854,0.000123979600384252,657.519894898164,-0.400845019062099,0.257874673051828,"TE_down",-2.41073319310253,NA,NA,NA,-0.795144275385953
"ENSG00000141576.16",1182.60777301077,-0.926762477410547,0.00400798077615875,"RNF157","all genes",5653.46602573372,0.121560653566616,0.381150340879189,80.3438984427115,-0.808941250391418,0.243171588823511,"TE_down",-2.39707437018178,NA,NA,NA,-0.930501903958033
"ENSG00000198055.11",3006.57849484296,-0.599372333088523,0.00400798077615875,"GRK6","all genes",13121.0662142208,0.264833368052244,0.00634572654936811,387.543790646901,-0.338463964307065,0.433781341589737,"TE_down",-2.39707437018178,NA,NA,NA,-0.603297332359309
"ENSG00000168056.16",1448.74031965855,-0.838411620022506,0.00425976166655808,"LTBP3","all genes",4563.08282931898,-0.0674553723283776,0.781574435246817,446.489125865018,-0.910446027768454,0.000453802893317061,"TE_down",-2.37061469897104,NA,NA,NA,-0.842990655440076
"ENSG00000068137.15",593.059952886989,-0.966924815324788,0.00445076714341067,"PLEKHH3","all genes",2146.84336604618,0.059528679229123,0.822698588016314,141.723769154889,-0.912666069995623,0.0385025932437514,"TE_down",-2.35156512667394,NA,NA,NA,-0.972194749224746
"ENSG00000114904.13",1646.91982586853,-0.72905720786416,0.00493425483967871,"NEK4","all genes",5051.53366356698,0.349773232667548,0.00216690206213659,525.526961184223,-0.38157243024762,0.293420473691894,"TE_down",-2.30677842424066,NA,NA,NA,-0.731345662915168
"ENSG00000104774.13",2985.78157516414,-0.56292149090665,0.004977642133216,"MAN2B1","all genes",11527.5807935138,0.229972071051914,0.0167376892635824,605.818817097417,-0.336726624718074,0.360690984654639,"TE_down",-2.3029763301373,NA,NA,NA,-0.566698695769988
"ENSG00000108960.9",621.985219898913,-1.20184122427752,0.00501529353489462,"MMD","all genes",2934.90307778336,0.128892139182145,0.422268171182307,47.9896047429686,-1.09184869829944,0.244554670986435,"TE_down",-2.29970364353004,NA,NA,NA,-1.22074083748159
"ENSG00000160094.15",817.067371037121,-0.767488908944945,0.00501838221183828,"ZNF362","all genes",3113.57019964152,0.275375166503335,0.0158540970528258,171.807189207507,-0.497670826497984,0.368484024714957,"TE_down",-2.29943626486857,NA,NA,NA,-0.773045993001319
"ENSG00000205476.9",2519.54488013399,-0.615261360795345,0.00513493131824733,"CCDC85C","all genes",9917.29415034599,0.013982931471883,0.951473013356099,484.119610070324,-0.60512343530127,0.0323183759685311,"TE_down",-2.28946536088962,NA,NA,NA,-0.619106366773153
"ENSG00000173020.11",1872.36209200104,-0.5564727132914,0.00514838192585364,"GRK2","all genes",7065.67675820412,0.219454060527306,0.0382725177452689,403.944718450554,-0.340623749553197,0.406587102368198,"TE_down",-2.28832924301508,NA,NA,NA,-0.560077810080503
"ENSG00000004399.12",1278.34816462762,-0.899624344607488,0.00555853253422754,"PLXND1","all genes",5276.45167547644,0.0231298725776533,0.934600674715598,210.033373881964,-0.882405720533157,0.0184396463042671,"TE_down",-2.2550398480593,NA,NA,NA,-0.90553559311081
"ENSG00000145604.16",4521.90996388651,-0.507875769919855,0.00555853253422754,"SKP2","all genes",13455.9753183776,0.16845312839572,0.128232584177607,1504.98078060559,-0.342006216593381,0.183378030342089,"TE_down",-2.2550398480593,NA,NA,NA,-0.510459344989101
"ENSG00000126603.8",345.10873655202,-1.49244052160129,0.00583103809556123,"GLIS2","all genes",1489.15800718543,-0.0422212611118489,0.911740430485303,47.223489020624,-1.54170771361638,0.0349890507971227,"TE_down",-2.23425412122036,NA,NA,NA,-1.49948645250453
"ENSG00000123908.12",3484.41697899534,-0.574191446929144,0.00605391058383421,"AGO2","all genes",13861.1807093948,0.0151228099099925,0.951473013356099,647.816259192728,-0.562727472146449,0.0198076547947874,"TE_down",-2.21796399785486,NA,NA,NA,-0.577850282056441
"ENSG00000137040.10",1249.47030581803,0.693215229140752,0.00628500191603601,"RANBP6","all genes",3932.21369781874,0.0177373472371918,0.949185391176589,383.654415129975,0.708651653556339,0.010554807850535,"TE_up",-2.20169458557966,NA,NA,0,0.690914306319147
"ENSG00000067533.6",3451.26542040558,0.551320977016314,0.00689370681494296,"RRP15","all genes",4657.55852673847,-0.0550975348557627,0.781102964132757,1968.98538212829,0.492830411833276,0.0137486316358109,"TE_up",-2.16154719080913,NA,NA,0,0.547927946689039
"ENSG00000197903.7",13610.8891362691,0.883916349808793,0.00689370681494296,"H2BC12","Histone genes",1105.65038297267,-0.729389230481738,0.000138857834929715,10309.0977273614,0.14997189522151,0.689543481264282,"TE_up",-2.16154719080913,NA,NA,0,0.879361125703248
"ENSG00000213923.13",7979.17459139237,-0.471787154861774,0.00712906385130461,"CSNK1E","all genes",29001.9103871086,0.00532673126515637,0.981206669432582,1886.48914667074,-0.469962918528373,0.0252693767896445,"TE_down",-2.14696749552055,NA,NA,NA,-0.47528964979353
"ENSG00000206418.4",1307.99256897454,-0.589776036108509,0.00751294927724565,"RAB12","all genes",3321.78566102522,-0.0508005468242599,0.816383444196696,519.712758985905,-0.643631864169553,0.00992731822744594,"TE_down",-2.1241895432362,NA,NA,NA,-0.592831317345293
"ENSG00000104964.14",4868.88406467687,-0.439433103358263,0.00753122809058584,"TLE5","all genes",18256.0301740005,0.0386945404208027,0.825632771527519,1068.26001371798,-0.40356416890368,0.101261972717358,"TE_down",-2.12313419916764,NA,NA,NA,-0.442258709324483
"ENSG00000137312.15",3810.91429317375,-0.497374897932331,0.00753122809058584,"FLOT1","all genes",13028.5081641201,0.113858546866818,0.34594472230397,1021.06693368065,-0.386617288737565,0.159973878102929,"TE_down",-2.12313419916764,NA,NA,NA,-0.500475835604383
"ENSG00000180573.9",11151.6446999076,0.931862076407244,0.00753122809058584,"H2AC6","all genes",413.953897360802,-0.48271080694144,0.114046538671387,8508.38890696686,0.442875653020202,0.0109386255611985,"TE_up",-2.12313419916764,NA,NA,0,0.925586459961642
"ENSG00000171208.10",2874.5372327357,-0.555818921154223,0.00778847005296677,"NETO2","all genes",11053.1368547976,-0.0882335706785675,0.535067895587049,591.156580536799,-0.646740520019044,0.00936289856755716,"TE_down",-2.10854784564079,NA,NA,NA,-0.558506949340476
"ENSG00000180008.9",1319.44206685384,0.798820311328068,0.00905598294114432,"SOCS4","all genes",4813.43588272379,-0.307070814141714,0.00720390208208095,308.716618498645,0.488920690638402,0.250287410558214,"TE_up",-2.04306440424037,NA,NA,0,0.795991504780116
"ENSG00000006704.10",1013.22666124386,-0.71182220482128,0.00914404136170924,"GTF2IRD1","all genes",3574.38742180437,0.548328605546981,3.71030608406643e-08,254.715320455904,-0.168111286425632,0.843046556895605,"TE_down",-2.03886181814192,NA,NA,NA,-0.716439891972613
"ENSG00000124214.19",7592.16025453248,-0.431969762196031,0.00914404136170924,"STAU1","all genes",17715.3102069092,0.174765031752002,0.0803830773691762,3242.89486452425,-0.26002771309498,0.334576123783279,"TE_down",-2.03886181814192,NA,NA,NA,-0.434792744846982
"ENSG00000125520.14",2124.61144072785,-0.954131938982578,0.00914404136170924,"SLC2A4RG","all genes",8794.93574842951,0.359816584581067,0.00031279948406435,344.20086850842,-0.597518485391306,0.176729138216646,"TE_down",-2.03886181814192,NA,NA,NA,-0.957335069972373
"ENSG00000141429.13",1666.43749187873,-0.718494819224954,0.00914404136170924,"GALNT1","all genes",4550.93622397411,0.16699685469356,0.228135936072844,614.668939964526,-0.553985406342864,0.0505017373519399,"TE_down",-2.03886181814192,NA,NA,NA,-0.720982261036423
"ENSG00000182272.12",866.281506914214,-0.853074250803461,0.00954306361567834,"B4GALNT4","all genes",3802.30980190826,0.0901918966512444,0.601718922171553,108.886687637554,-0.767634803029018,0.19681022477616,"TE_down",-2.02031218108275,NA,NA,NA,-0.857826699680262
"ENSG00000099385.11",1090.55079197967,-0.830011285976982,0.00988579066501847,"BCL7C","all genes",4151.08370797494,0.247363361468093,0.069147324460897,230.181826170606,-0.586918086605918,0.19090164279202,"TE_down",-2.00498859011132,NA,NA,NA,-0.834281448074011
"ENSG00000104219.13",1892.38459103904,-0.651297781950636,0.0101475096607068,"ZDHHC2","all genes",7345.5343086944,0.0808292788080828,0.634864415876024,378.388298154359,-0.572782719665372,0.0749747319296654,"TE_down",-1.99364052655025,NA,NA,NA,-0.653611998473455
"ENSG00000099956.19",5665.58846201592,-0.458904977707953,0.0104002513785659,"SMARCB1","all genes",13263.3078307688,0.18801763760268,0.0735154131303773,2413.79652954198,-0.27347691428225,0.31783209575966,"TE_down",-1.98295616348923,NA,NA,NA,-0.46149455188493
"ENSG00000169733.12",1453.36545442005,-0.777422063542837,0.0106408320157962,"RFNG","all genes",5308.47203679205,0.407478884776114,2.94149278814513e-05,339.390335904969,-0.374621779733212,0.465222198030791,"TE_down",-1.97302441285469,NA,NA,NA,-0.782100664509326
"ENSG00000175115.12",1487.68921720063,-0.643935911446476,0.0109740259471938,"PACS1","all genes",4741.61560557244,0.273997419913105,0.0167995318142083,448.981489317909,-0.373842373279284,0.345287624504117,"TE_down",-1.95963401728467,NA,NA,NA,-0.647839793192389
"ENSG00000176209.11",672.364958508634,-0.755329829145537,0.0110481423144546,"SMIM19","all genes",2170.03396759692,0.274277322442591,0.0365610994841416,198.936736159602,-0.48246253253647,0.350594869486466,"TE_down",-1.95671074011514,NA,NA,NA,-0.756739854979061
"ENSG00000144815.16",895.519316348203,-0.73565026083443,0.011236427662473,"NXPE3","all genes",3329.5825754333,-0.250908963201907,0.0407838120386468,201.167913282277,-0.989470052387175,0.00370810596413729,"TE_down",-1.94937173975191,NA,NA,NA,-0.738561089185267
"ENSG00000149136.9",17191.8213443215,-0.399988802151805,0.0113945611226775,"SSRP1","all genes",42385.0716477454,0.287943809051188,0.000630723212636688,7005.3987468406,-0.115507895356541,0.772591574307232,"TE_down",-1.94330239761568,NA,NA,NA,-0.403451704407729
"ENSG00000104885.18",2946.64192478655,-0.549622612707309,0.0115180716455526,"DOT1L","all genes",9638.63221763807,0.56057237534842,2.18947437049685e-10,851.723859408928,0.00705918333834814,0.992641712911192,"TE_down",-1.93862022436738,NA,NA,NA,-0.553513192010072
"ENSG00000164823.11",580.00566707933,-0.806439933399061,0.0125119754128754,"OSGIN2","all genes",1878.29971128532,0.13598664458354,0.463780076134253,170.788686616569,-0.672630055340203,0.145569071296769,"TE_down",-1.90267411770998,NA,NA,NA,-0.808616699923743
"ENSG00000138031.14",3191.06895120677,-0.525368550382953,0.0125197637749616,"ADCY3","all genes",10746.8293616407,0.182326234044855,0.0808296876789354,878.90909313001,-0.346861268054515,0.287761769783567,"TE_down",-1.90240386539065,NA,NA,NA,-0.52918750209937
"ENSG00000005339.15",3166.60143917624,-0.455475700422146,0.0130028840676046,"CREBBP","all genes",6870.6867762986,0.223099059093324,0.0312816709346454,1428.31060541613,-0.235441868104396,0.464514530260676,"TE_down",-1.88596030956021,NA,NA,NA,-0.45854092719772
"ENSG00000160294.11",6167.02220200192,-0.455646319199004,0.0130028840676046,"MCM3AP","all genes",17559.8521431771,0.228970806557578,0.0293134048890399,2168.21312738556,-0.229389606592095,0.431005923694777,"TE_down",-1.88596030956021,NA,NA,NA,-0.458360413149673
"ENSG00000187189.11",1282.65697140987,0.706212761163339,0.013735421099739,"TSPYL4","all genes",4481.06150211835,0.0681687784506432,0.723756680783216,328.870520164801,0.770472212135039,0.0128659068479391,"TE_up",-1.86215802146442,NA,NA,0,0.702303433684396
"ENSG00000170632.14",733.441497352617,-0.784399896694707,0.013985738883675,"ARMC10","all genes",2157.84949707842,0.218009608536022,0.174331542139057,247.995570924115,-0.570866660359314,0.16589701662013,"TE_down",-1.85431458437818,NA,NA,NA,-0.788876268895336
"ENSG00000109089.7",1083.11532186572,-0.785197446892745,0.0150128452733865,"CDR2L","all genes",4305.24840823925,0.317912500911207,0.00231970273632896,201.627453969278,-0.473240123124385,0.406587102368198,"TE_down",-1.8235369913391,NA,NA,NA,-0.791152624035592
"ENSG00000196747.4",4628.59267484742,0.735587205462975,0.0150128452733865,"H2AC13","all genes",253.796841113944,-0.265698218626874,0.524799466124129,3521.19428221758,0.462999559907069,0.019438003302138,"TE_up",-1.8235369913391,NA,NA,0,0.728697778533943
"ENSG00000171206.14",1961.95653131221,-0.586804728220041,0.0151881812032951,"TRIM8","all genes",6650.9170604131,0.0299941430161223,0.882964843484554,534.597858974286,-0.561240570449969,0.0553634753462319,"TE_down",-1.81849423013102,NA,NA,NA,-0.591234713466091
"ENSG00000119242.8",848.634295879827,-0.807834518233665,0.0158490630158873,"CCDC92","all genes",3103.89826506309,0.305314862007055,0.00746040119283769,197.418701469271,-0.502997123023322,0.360690984654639,"TE_down",-1.79999640783476,NA,NA,NA,-0.808311985030377
"ENSG00000120896.13",3213.95894306177,-0.54753887317986,0.0158490630158873,"SORBS3","all genes",12657.9628577972,0.295812378797195,0.00283689966415289,615.396871686782,-0.256114066069663,0.558805055343095,"TE_down",-1.79999640783476,NA,NA,NA,-0.551926444866858
"ENSG00000270885.2",2342.50761456969,-0.673646392113136,0.0158490630158873,"RASL10B","all genes",11293.1155275417,0.344556464189133,9.52515376118967e-05,144.446729769686,-0.328596165117287,0.687508624503637,"TE_down",-1.79999640783476,NA,NA,NA,-0.67315262930642
"ENSG00000100354.21",1754.36302053898,0.62479425854729,0.0160421920359378,"TNRC6B","all genes",3211.92963582202,0.0475498657164035,0.841956657577833,876.668959850665,0.668777354413443,0.00216187015317286,"TE_up",-1.79473628916481,NA,NA,0,0.62122748869704
"ENSG00000176407.18",1171.70167856232,-0.558429156495758,0.0164717442904251,"KCMF1","all genes",3325.6607225173,0.426389261371813,3.04202315765494e-05,413.216518609495,-0.135207471031324,0.846852575540713,"TE_down",-1.78326040838367,NA,NA,NA,-0.561596732403138
