"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log10_padj_riborna_flat"
"ENSG00000181722.16",1148.65630203927,0.31387098135254,0.897524875662016,"ZBTB20","all genes",5296.44204155638,-0.170860141261266,0.802084273744063,215.723938562408,0.136617139966973,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000185085.2",184.45918378071,0.533318443510296,0.897524875662016,"INTS5","all genes",533.056710540358,-0.019708215030319,0.99992408498771,63.7110504618589,0.522236500366983,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000189067.12",227.146917115289,0.497808063235604,0.897524875662016,"LITAF","all genes",606.661513527704,0.128372814240326,0.99992408498771,82.9966936197855,0.645239195880959,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000189266.13",231.130670954725,-0.815820030324875,0.897524875662016,"PNRC2","all genes",1264.49724099266,0.121476756583639,0.99992408498771,25.2112887036092,-0.714781145803307,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000197958.13",3930.44913015503,-0.436324112632857,0.897524875662016,"RPL12","all genes",25198.5856409382,-0.00236067747693239,0.99992408498771,90.2442909086026,-0.434826738463213,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000198791.12",411.695831813892,-0.568766370469759,0.897524875662016,"CNOT7","all genes",2242.78678637877,0.0217444690458305,0.99992408498771,45.776169228038,-0.559381563114827,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000198804.2",9664.3160845252,-0.272359233329503,0.897524875662016,"MT-CO1","all genes",35514.0276053966,0.0839401337651413,0.99992408498771,2643.34769783012,-0.189075918122349,0.468581812356859,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000198899.2",2587.44682949855,-0.294282617600837,0.897524875662016,"MT-ATP6","all genes",7687.52774596017,-0.00803870295600016,0.99992408498771,874.51764776251,-0.302910245195375,0.0553703229288495,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000198938.2",10024.7033729367,-0.258485934495677,0.897524875662016,"MT-CO3","all genes",46211.9016381475,0.0482786814311846,0.99992408498771,1883.71824128834,-0.210862275404463,0.446586788800178,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000204370.12",253.794806481384,0.615097690635851,0.897524875662016,"SDHD","all genes",1159.44198848041,-0.101438614811404,0.99992408498771,48.6591203750843,0.4876636922164,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000204713.11",292.605324757014,-0.482681300939774,0.897524875662016,"TRIM27","all genes",771.732443891108,0.019479119360762,0.99992408498771,107.833921642527,-0.459810554048761,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000213585.11",575.804121549419,-0.374739093910422,0.897524875662016,"VDAC1","all genes",2303.80759380769,0.0548970770913589,0.99992408498771,140.332628956275,-0.324180429900436,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000222041.11",113.242762983334,0.788574542371089,0.897524875662016,"CYTOR","all genes",439.904753466192,-0.290964852034292,0.99992408498771,28.8010153435257,0.521210174122728,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000228232.1",209.799903690171,0.68852762481751,0.897524875662016,"GAPDHP1","all genes",73.3809080865056,-0.15196137072181,0.99992408498771,121.266226043605,0.560695378579158,0.94924036550834,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000229117.9",400.055460426568,0.445694293266169,0.897524875662016,"RPL41","all genes",1156.68863633424,-0.211877346758925,0.99992408498771,138.138337195716,0.237335486868036,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000234912.12",92.3898584678285,0.76162059903127,0.897524875662016,"SNHG20","all genes",262.927591420822,0.140641525478539,0.99992408498771,32.2884510711568,0.881981981052061,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000245910.8",743.532905164066,-0.366655259314424,0.897524875662016,"SNHG6","all genes",2996.45106586679,-0.0797653987128181,0.99992408498771,179.206502250203,-0.443258535802842,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000259803.7",46.4278132218606,1.1100453983253,0.897524875662016,"SLC22A31","all genes",88.8054233256235,-0.0182276107876322,0.99992408498771,20.1884925625024,1.06294282740409,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000276168.1",66266.4337123497,0.537621916471715,0.897524875662016,"RN7SL1","all genes",440766.129956777,-0.0370632284909777,0.99992408498771,64.1750310858028,0.520562361332094,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000284820.1",172.930101026454,0.557627309632509,0.897524875662016,"AC068946.2","all genes",558.968991289389,-0.014287503894842,0.99992408498771,54.3062398224557,0.549166634218746,0.999476973742387,"Not_significant",-0.0469535057434777,NA,NA,NA,-0.0469535057434777
"ENSG00000075188.9",277.874791666139,-0.456291714285988,0.902648709492865,"NUP37","all genes",775.915889166615,0.0116743268879749,0.99992408498771,98.4768521352185,-0.448637421482793,0.999476973742387,"Not_significant",-0.0444812344174847,NA,NA,NA,-0.0444812344174847
"ENSG00000100311.17",216.359190389815,0.50318541981418,0.902648709492865,"PDGFB","all genes",504.100142966352,-0.171796747441512,0.99992408498771,85.8259083255172,0.324967511704475,0.999476973742387,"Not_significant",-0.0444812344174847,NA,NA,NA,-0.0444812344174847
"ENSG00000101421.4",241.558905715623,-0.434027930119219,0.902648709492865,"CHMP4B","all genes",445.724112057235,-0.0109189182623068,0.99992408498771,106.562501653179,-0.458375341899473,0.999476973742387,"Not_significant",-0.0444812344174847,NA,NA,NA,-0.0444812344174847
"ENSG00000129173.13",87.4543229763818,0.754753880648968,0.902648709492865,"E2F8","all genes",266.810637848693,0.0288801037142287,0.99992408498771,28.9053149496823,0.794764179198296,0.999476973742387,"Not_significant",-0.0444812344174847,NA,NA,NA,-0.0444812344174847
"ENSG00000164944.12",627.695297896119,-0.35043949180607,0.902648709492865,"VIRMA","all genes",2394.27460708278,0.0266231653290054,0.99992408498771,163.679034792635,-0.336772133400683,0.999476973742387,"Not_significant",-0.0444812344174847,NA,NA,NA,-0.0444812344174847
"ENSG00000167658.16",16010.9392910406,-0.144610156874699,0.902648709492865,"EEF2","all genes",49526.3386131393,0.0818407048371698,0.99992408498771,5232.56550339373,-0.063052306307477,0.999476973742387,"Not_significant",-0.0444812344174847,NA,NA,NA,-0.0444812344174847
"ENSG00000170860.4",281.602394132632,-0.462978214437661,0.902648709492865,"LSM3","all genes",1058.24417745245,0.0628997521036237,0.99992408498771,74.909683070512,-0.390869719701385,0.999476973742387,"Not_significant",-0.0444812344174847,NA,NA,NA,-0.0444812344174847
"ENSG00000171863.15",1647.79914192419,-0.461616545873535,0.902648709492865,"RPS7","all genes",10147.9887095136,0.0244659295447105,0.99992408498771,75.9844523909819,-0.427963064515114,0.999476973742387,"Not_significant",-0.0444812344174847,NA,NA,NA,-0.0444812344174847
"ENSG00000178980.15",263.091409843277,-0.531308848249171,0.902648709492865,"SELENOW","all genes",1154.16271221084,0.0965892577984737,0.99992408498771,54.8316292933483,-0.448874562958057,0.999476973742387,"Not_significant",-0.0444812344174847,NA,NA,NA,-0.0444812344174847
"ENSG00000270722.1",430.736104605448,0.5001124072282,0.902648709492865,"RNVU1-31","all genes",198.924708947283,-0.283576954157195,0.99992408498771,244.598075336994,0.200862755946633,0.999476973742387,"Not_significant",-0.0444812344174847,NA,NA,NA,-0.0444812344174847
"ENSG00000282278.1",247.003491480263,-0.504356079315268,0.902648709492865,"AC058822.1","all genes",905.101324858524,-0.0439608262003967,0.99992408498771,67.8305746131301,-0.564432943731297,0.999476973742387,"Not_significant",-0.0444812344174847,NA,NA,NA,-0.0444812344174847
"ENSG00000004455.17",413.956454385759,0.417946638114599,0.903363271257815,"AK2","all genes",1752.1394503223,-0.0781362119437672,0.99992408498771,92.09938982214,0.353498882663586,0.999476973742387,"Not_significant",-0.0441375708637564,NA,NA,NA,-0.0441375708637564
"ENSG00000157851.17",54.3978703922014,0.92204503003876,0.903363271257815,"DPYSL5","all genes",139.66774156397,-0.0921572679581494,0.99992408498771,20.4011800842245,0.827841839061451,0.999476973742387,"Not_significant",-0.0441375708637564,NA,NA,NA,-0.0441375708637564
"ENSG00000170881.4",253.388666368204,-0.630651980468119,0.903363271257815,"RNF139","all genes",1292.61815322686,0.0328817891737935,0.99992408498771,36.2216352500794,-0.583157121793706,0.999476973742387,"Not_significant",-0.0441375708637564,NA,NA,NA,-0.0441375708637564
"ENSG00000196850.6",167.559151870591,0.703990943491275,0.903363271257815,"PPTC7","all genes",643.094391864043,-0.0262751695975043,0.99992408498771,43.3144746064257,0.691626023402009,0.999476973742387,"Not_significant",-0.0441375708637564,NA,NA,NA,-0.0441375708637564
"ENSG00000067248.10",377.011255069242,-0.431047222641166,0.905423505921521,"DHX29","all genes",1476.55375864587,0.023419117066285,0.99992408498771,94.827250236804,-0.411299382346978,0.999476973742387,"Not_significant",-0.0431482348689366,NA,NA,NA,-0.0431482348689366
"ENSG00000170340.11",124.665224852003,0.71131358843084,0.909873013038216,"B3GNT2","all genes",498.519786383891,-0.060337560077943,0.99992408498771,30.3983835131966,0.656857130547871,0.999476973742387,"Not_significant",-0.0410192160141814,NA,NA,NA,-0.0410192160141814
"ENSG00000137574.11",232.732663633349,-0.515706578586513,0.910147641088095,"TGS1","all genes",912.31318133661,0.00486724506117917,0.99992408498771,58.4420693994033,-0.518554058839606,0.999476973742387,"Not_significant",-0.0408881521745778,NA,NA,NA,-0.0408881521745778
"ENSG00000196998.19",106.882210659017,-0.720850977880909,0.910147641088095,"WDR45","all genes",390.852523643072,0.0348844696992907,0.99992408498771,29.4118450134993,-0.674992618450759,0.999476973742387,"Not_significant",-0.0408881521745778,NA,NA,NA,-0.0408881521745778
"ENSG00000047410.14",1182.18077480937,-0.232288505714389,0.918084264844029,"TPR","all genes",4016.82282296985,-0.00327054843657879,0.99992408498771,353.377096116746,-0.23997718081086,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000058729.11",182.860544004187,-0.539506095719901,0.918084264844029,"RIOK2","all genes",675.234759868435,0.0654672586373781,0.99992408498771,49.7248762238464,-0.467555881927511,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000089094.19",167.605366931649,0.565383530914637,0.918084264844029,"KDM2B","all genes",644.364426469054,-0.036158730364229,0.99992408498771,43.2411683742625,0.527920838171806,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000092148.13",1062.37724972379,-0.271505415072677,0.918084264844029,"HECTD1","all genes",4747.4474956109,-0.000577684165778266,0.99992408498771,213.366181277998,-0.268170463591758,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000099250.18",91.4046579114251,0.708423117930884,0.918084264844029,"NRP1","all genes",271.497652620303,-0.0777544798702886,0.99992408498771,30.9003303564305,0.635718120223161,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000100462.16",997.655772836819,0.250789000632495,0.918084264844029,"PRMT5","all genes",3180.20352772054,-0.0767354961184044,0.99992408498771,317.431237678732,0.166332017336734,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000104738.18",1590.24966341177,-0.21012791169716,0.918084264844029,"MCM4","all genes",3756.53491516623,0.0400576645676495,0.99992408498771,626.185800312941,-0.165374183359626,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000105971.15",1266.65347308779,-0.241416650232868,0.918084264844029,"CAV2","all genes",4648.27892224879,0.105824637695324,0.99992408498771,347.120021479477,-0.1346158566667,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000107130.10",298.450611940723,-0.548066957563589,0.918084264844029,"NCS1","all genes",1503.70265065847,0.0204082940779965,0.99992408498771,44.3695496512512,-0.526561781797512,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000108506.12",232.459960923315,0.47278865159998,0.918084264844029,"INTS2","all genes",794.64629350157,-0.0892845732577358,0.99992408498771,69.0297917531276,0.360259860460123,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000108848.16",386.591176568996,-0.405993964804813,0.918084264844029,"LUC7L3","all genes",1462.81087226535,0.128503789755069,0.99992408498771,101.891610067564,-0.30314136985863,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000112837.17",66.7000373400471,-0.894829639282067,0.918084264844029,"TBX18","all genes",201.976032643008,-0.0471702508907971,0.99992408498771,22.20720824541,-0.95170224121967,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000117751.18",338.397062092202,0.436597047033056,0.918084264844029,"PPP1R8","all genes",1367.79317113792,-0.184146255165,0.99992408498771,81.1760696419511,0.253538835138322,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000121864.10",255.906610540346,0.589587666736231,0.918084264844029,"ZNF639","all genes",1295.31802442169,-0.019594691045401,0.99992408498771,37.4985250082845,0.549722241099772,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000131475.7",217.969384671037,0.455035409660553,0.918084264844029,"VPS25","all genes",621.488543130034,-0.155436465996945,0.99992408498771,76.0748266337836,0.297306863326532,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000132424.16",419.114863723787,-0.356605297597627,0.918084264844029,"PNISR","all genes",1458.10708777554,0.045443824874043,0.99992408498771,122.151368916788,-0.313978356199014,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000132819.17",196.457407726647,0.54504518717904,0.918084264844029,"RBM38","all genes",715.936186351236,-0.0773383248771856,0.99992408498771,54.2705501888994,0.479135959225266,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000134058.12",241.634477186519,-0.492470820467423,0.918084264844029,"CDK7","all genes",944.345079569606,0.155202470480179,0.99992408498771,60.9207291351398,-0.332132095024949,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000138073.14",259.437087788095,0.500926851240841,0.918084264844029,"PREB","all genes",923.784821852714,-0.00578855834008516,0.99992408498771,73.6838734395,0.493269908239651,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000138180.16",493.948690078524,-0.333683462528738,0.918084264844029,"CEP55","all genes",1716.56713187281,0.0555994306500646,0.99992408498771,144.152841999049,-0.279215877277859,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000139719.11",139.496006413024,0.577316357330554,0.918084264844029,"VPS33A","all genes",428.283501227539,-0.0512374890231154,0.99992408498771,45.8787797118909,0.527689305119043,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000142871.17",344.114976160504,-0.434806174015981,0.918084264844029,"CCN1","all genes",464.291976711016,0.0933607678157922,0.99992408498771,167.446685639984,-0.349669112608865,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000143543.15",289.378174411051,-0.56708804115762,0.918084264844029,"JTB","all genes",1294.84548800841,0.102600851210551,0.99992408498771,57.9892228361527,-0.447747128651457,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000149231.14",102.766973640262,-0.71528881614265,0.918084264844029,"CCDC82","all genes",388.820895495037,0.0700308803964293,0.99992408498771,27.0882339937288,-0.665474855393478,0.999476973742387,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
"ENSG00000160789.20",3776.65451019276,0.158482489349514,0.918084264844029,"LMNA","all genes",4349.47251960274,0.0278803511795736,0.99992408498771,1905.74865616066,0.185225932663325,0.538082245856597,"Not_significant",-0.0371174559694675,NA,NA,NA,-0.0371174559694675
